"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM11","2018-06-22","1","Bottom Water","1.3","0.093","17","97","6.4","9","14","0.27","0.074","0.012","8.1","6.1","26.2","2.5","2","24","29.2","0.44","0.32","0.66","0.04","4.8","0.007","8.1"
"Southern","SM11","2018-07-26","1","Surface Water","2","0.029","13","125","8.2","<1","1","0.26","0.038","0.007","8.3","4.8","26.1","2.5","0.22","3.9","30.4","0.33","0.26","0.56","<0.02","1.1","0.004","1.7"
"Southern","SM11","2018-07-26","1","Middle Water","1.8","0.022","21","152","10","<1","3","0.2","0.027","0.006","8.3","7","26.6","2.5","0.13","7.1","29.6","0.25","0.25","0.48","0.03","1.8","0.003","2"
"Southern","SM11","2018-07-26","1","Bottom Water","1.7","0.032","17","138","9","<1","<1","0.15","0.017","0.005","8.3","5.1","27.4","2.5","0.26","9.7","29.6","0.2","0.22","0.39","<0.02","3.1","0.004","2.2"
"Southern","SM11","2018-08-13","1","Surface Water","0.5","0.12","1","70","4.7","3","9","0.28","0.067","0.022","7.9","0.5","27.8","2","2.7","7","28.7","0.47","0.23","0.58","0.04","2.7","0.005","2.4"
"Southern","SM11","2018-08-13","1","Middle Water","0.5","0.12","0.7","62","4.1","3","13","0.27","0.066","0.02","7.9","0.5","27.8","2","2.9","12","28.6","0.46","0.25","0.59","0.04","2.8","0.005","2.5"
"Southern","SM11","2018-08-13","1","Bottom Water","0.4","0.12","1","64","4.2","9","20","0.27","0.067","0.029","7.9","0.6","27.9","2","3.2","13","28.2","0.46","0.37","0.71","0.04","3.5","0.005","2.9"
"Southern","SM11","2018-09-13","1","Surface Water","1","0.067","5.5","85","5.7","37","86","0.3","0.051","0.014","8.1","3.3","29.4","1.9","2.1","18","26.8","0.42","0.15","0.5","0.04","6.3","0.004","4.2"
"Southern","SM11","2018-09-13","1","Middle Water","0.7","0.065","4.2","71","4.8","3","6","0.32","0.049","0.026","8.1","4","29.4","1.9","1.8","24","26.7","0.43","0.28","0.65","0.05","7.5","0.004","4.4"
"Southern","SM11","2018-09-13","1","Bottom Water","0.6","0.064","3.5","73","5","13","31","0.31","0.048","0.028","8.1","3.4","29.5","1.9","1.8","28","26.3","0.42","0.25","0.61","0.07","8.8","0.004","4.9"
"Southern","SM11","2018-10-22","1","Surface Water","0.8","0.042","11","92","6.2","1","1","0.14","0.05","0.018","8","2.1","31.9","2","1.5","11","26.1","0.23","0.16","0.35","0.03","4.4","0.002","2.5"
"Southern","SM11","2018-10-22","1","Middle Water","0.9","0.054","7.5","92","6.2","2","4","0.11","0.05","0.019","8","2.2","31.9","2","1.5","13","26","0.21","0.23","0.39","0.03","4.2","0.002","2.6"
"Southern","SM11","2018-10-22","1","Bottom Water","0.6","0.063","6.9","88","6","3","4","0.1","0.053","0.02","8","1.3","31.9","2","1.3","16","25.9","0.22","0.25","0.4","0.03","4.1","0.003","3"
"Southern","SM11","2018-11-22","1","Surface Water","1","0.055","1.3","78","5.5","4","5","0.11","0.088","0.025","7.7","1","32.2","2","1.1","7.2","23.9","0.25","0.3","0.5","0.04","4.3","0.001","1.1"
"Southern","SM11","2018-11-22","1","Middle Water","0.9","0.056","1.4","86","6","4","5","0.11","0.084","0.024","7.7","1.3","32.4","2","1.1","7.4","24.2","0.25","0.28","0.47","0.04","4.1","0.001","1"
"Southern","SM11","2018-11-22","1","Bottom Water","0.9","0.049","0.7","86","6","6","12","0.11","0.091","0.025","7.7","1.4","32.4","2","1","9.8","24.2","0.25","0.25","0.45","0.04","4.2","0.001","1.7"
"Southern","SM11","2018-12-10","1","Surface Water","0.3","0.049","4","77","5.7","5","12","0.13","0.054","0.017","7.9","0.8","31.6","1","1","11","21.1","0.23","0.3","0.48","0.04","6.6","0.001","1.7"
"Southern","SM11","2018-12-10","1","Middle Water","0.4","0.045","3.8","75","5.5","6","13","0.13","0.053","0.017","7.9","0.6","32.2","1","1","12","21.4","0.23","0.29","0.47","0.04","6.5","0.001","2.4"
"Southern","SM11","2018-12-10","1","Bottom Water","0.4","0.047","3.2","76","5.6","60","70","0.13","0.052","0.017","7.9","1.2","32.3","1","1","15","21.4","0.23","0.28","0.46","0.04","6.5","0.001","2"
"Southern","SM12","2018-01-15","1","Surface Water","0.4","0.007","2.1","95","7.5","30","37","0.15","0.012","0.016","8.1","0.5","32","2.5","1","11","17.4","0.17","0.52","0.68","0.03","9.8","<0.001","2"
"Southern","SM12","2018-01-15","1","Middle Water","0.4","0.011","1.3","85","6.8","13","19","0.15","0.013","0.017","8.1","1","32.7","2.5","0.99","13","16.7","0.17","0.47","0.63","0.02","10.3","<0.001","1.8"
"Southern","SM12","2018-01-15","1","Bottom Water","0.3","0.007","1.7","87","7","26","36","0.15","0.013","0.017","8.1","0.4","32.7","2.5","0.98","14","16.6","0.17","0.33","0.49","0.03","11.6","<0.001","2.7"
"Southern","SM12","2018-02-21","1","Surface Water","0.7","0.11","2.6","93","7.4","18","27","0.1","0.011","0.019","7.6","1.6","32.4","1.9","0.62","17","17.2","0.22","0.38","0.49","0.03","3.9","0.001","3.2"
"Southern","SM12","2018-02-21","1","Middle Water","0.5","0.12","1.6","93","7.4","23","30","0.1","0.011","0.02","7.6","0.9","32.4","1.9","0.67","16","17.2","0.23","0.31","0.42","0.03","4.6","0.001","2.5"
"Southern","SM12","2018-02-21","1","Bottom Water","1.2","0.11","1.7","93","7.4","21","33","0.1","0.011","0.019","7.6","1.6","32.4","1.9","0.67","15","17.2","0.22","0.27","0.38","0.03","4.9","0.001","2.7"
"Southern","SM12","2018-03-21","1","Surface Water","0.7","0.13","1.3","86","6.6","2100","3200","0.18","0.003","0.026","7.6","0.6","31.5","2","0.6","8.2","19.3","0.31","0.36","0.54","0.03","5.8","0.002","1.4"
"Southern","SM12","2018-03-21","1","Middle Water","0.5","0.13","0.5","88","6.7","170","250","0.17","0.004","0.016","7.6","1.7","31.5","2","0.65","9.1","19.2","0.3","0.29","0.46","0.02","4.4","0.002","1.5"
"Southern","SM12","2018-03-21","1","Bottom Water","0.6","0.11","1.5","89","6.8","200","340","0.15","<0.002","0.012","7.6","0.9","31.8","2","0.57","10","19.2","0.26","0.25","0.4","0.02","5","0.001","1.5"
"Southern","SM12","2018-04-19","1","Surface Water","0.5","0.079","1.9","85","6","12","19","0.083","<0.002","0.012","8.1","1.1","32.8","3","0.53","9.9","22.8","0.16","0.37","0.46","0.02","2.6","0.004","2.3"
"Southern","SM12","2018-04-19","1","Middle Water","0.5","0.084","1.8","86","6.2","32","53","0.082","<0.002","0.012","8.1","1.6","32.9","3","0.52","7.9","22.8","0.17","0.35","0.43","0.02","2.4","0.004","1.4"
"Southern","SM12","2018-04-19","1","Bottom Water","0.5","0.082","1.7","86","6.2","60","98","0.081","<0.002","0.012","8.1","1.4","32.8","3","0.55","10","22.7","0.17","0.51","0.59","0.02","2.5","0.004","2"
"Southern","SM12","2018-05-04","1","Surface Water","1.7","0.027","17","106","7.3","7","8","0.093","<0.002","0.004","8.3","2.5","32.3","2.5","<0.05","6.8","25.1","0.12","0.77","0.87","<0.02","3.6","0.002","1.8"
"Southern","SM12","2018-05-04","1","Middle Water","1.4","0.023","12","101","6.9","2","4","0.05","<0.002","0.012","8.3","2.6","32.5","2.5","<0.05","6.9","25.1","0.08","0.98","1.03","<0.02","3.5","0.002","1.5"
"Southern","SM12","2018-05-04","1","Bottom Water","1.2","0.016","7.2","110","7.5","<1","<1","<0.002","<0.002","0.002","8.3","2.4","33.6","2.5","<0.05","13","24.6","0.02","1.1","1.1","<0.02","5.7","0.001","1.7"
"Southern","SM12","2018-06-22","1","Surface Water","1.9","0.026","21","96","6.4","43","53","0.3","0.055","0.004","8.3","5.5","25.7","2.5","0.85","5.6","29.3","0.38","0.44","0.8","<0.02","2.7","0.003","1.7"
"Southern","SM12","2018-06-22","1","Middle Water","1.8","0.025","22","91","6","120","170","0.29","0.056","0.005","8.3","4.7","25.7","2.5","0.77","6.6","29.4","0.37","0.26","0.61","<0.02","2.8","0.003","2.4"
"Southern","SM12","2018-06-22","1","Bottom Water","0.9","0.065","14","94","6.2","530","730","0.2","0.049","0.005","8.2","4.2","26.3","2.5","1.1","6","29.2","0.31","0.27","0.52","<0.02","3.2","0.006","1.5"
"Southern","SM12","2018-07-26","1","Surface Water","1","0.019","4.3","104","6.8","<1","<1","0.2","0.02","0.007","8.4","0.9","26","4","0.16","2.2","30.1","0.24","0.19","0.41","<0.02","0.5","0.003","1"
"Southern","SM12","2018-07-26","1","Middle Water","1.3","0.026","8.5","126","8.2","2","4","0.15","0.016","0.005","8.3","2.3","26.9","4","0.26","4.5","29.8","0.19","0.24","0.41","0.02","0.7","0.003","1.5"
"Southern","SM12","2018-07-26","1","Bottom Water","1","0.048","10","94","6.1","4","10","0.1","0.013","0.004","8.2","2.9","29.1","4","0.54","4.4","29.2","0.16","0.26","0.37","<0.02","2.6","0.004","1.3"
"Southern","SM12","2018-08-13","1","Surface Water","0.5","0.066","1.3","66","4.3","3","14","0.12","0.036","0.01","8","0.9","29.7","3","1.2","9.1","29","0.22","0.36","0.52","0.02","1.8","0.004","2.7"
"Southern","SM12","2018-08-13","1","Middle Water","0.4","0.047","1.5","87","5.7","3","34","0.072","0.025","0.008","8.1","1.2","30","3","0.64","8.2","28.8","0.14","0.47","0.57","<0.02","1.6","0.003","2"
"Southern","SM12","2018-08-13","1","Bottom Water","0.5","0.068","1.4","92","6","3","6","0.11","0.034","0.007","8.1","0.9","30.8","3","1.1","7","28.7","0.21","0.49","0.63","0.02","2.6","0.005","2.6"
"Southern","SM12","2018-09-13","1","Surface Water","0.7","0.06","3.2","87","5.9","4","8","0.25","0.039","0.012","8.1","1.1","30","2.1","1.4","12","26.9","0.35","0.11","0.4","0.03","4.6","0.004","2.8"
"Southern","SM12","2018-09-13","1","Middle Water","0.8","0.063","2.1","70","4.7","8","19","0.21","0.033","0.017","8.1","1.7","30.1","2.1","1.1","12","26.8","0.31","0.25","0.49","0.04","3.9","0.004","2.8"
"Southern","SM12","2018-09-13","1","Bottom Water","0.7","0.054","2.2","66","4.4","7","18","0.2","0.031","0.015","8.2","2.1","30.3","2.1","1.2","18","26.4","0.29","0.19","0.42","0.03","3.4","0.004","3.7"
"Southern","SM12","2018-10-22","1","Surface Water","0.4","0.019","3.9","82","5.5","5","10","0.048","0.041","0.013","8","1.7","32.5","2","0.97","12","26.3","0.11","0.38","0.47","<0.02","3.7","<0.001","2.3"
"Southern","SM12","2018-10-22","1","Middle Water","0.5","0.015","3.7","83","5.6","4","11","0.046","0.042","0.013","8","1.7","32.6","2","0.98","13","26.2","0.1","0.33","0.42","<0.02","3.4","<0.001","2.7"
"Southern","SM12","2018-10-22","1","Bottom Water","0.5","0.013","3.2","84","5.7","7","13","0.042","0.043","0.014","8","1.2","32.6","2","0.96","18","26.1","0.1","0.17","0.26","<0.02","4.5","<0.001","2.8"
"Southern","SM12","2018-11-22","1","Surface Water","0.7","0.091","1.5","78","5.5","11","12","0.1","0.082","0.026","7.7","1.1","32.4","2","0.92","11","23.8","0.27","0.35","0.53","0.04","5.7","0.002","1.4"
"Southern","SM12","2018-11-22","1","Middle Water","0.7","0.094","1.5","74","5.2","10","15","0.098","0.079","0.026","7.7","1.3","32.4","2","0.91","12","24.2","0.27","0.33","0.51","0.04","5.8","0.002","1.6"
"Southern","SM12","2018-11-22","1","Bottom Water","0.7","0.076","1.3","82","5.7","7","15","0.097","0.083","0.025","7.7","1.2","32.5","2","0.93","12","24.2","0.26","0.3","0.48","0.04","5.9","0.002","1.8"
"Southern","SM12","2018-12-10","1","Surface Water","0.4","0.036","3.7","80","5.9","110","130","0.096","0.041","0.013","7.9","1.3","32.5","2","0.82","17","21.3","0.17","0.45","0.59","0.03","10","0.001","2.4"
"Southern","SM12","2018-12-10","1","Middle Water","0.4","0.034","3","74","5.4","110","150","0.096","0.042","0.013","7.9","1.3","32.6","2","0.84","17","21.6","0.17","0.37","0.51","0.04","9.4","0.001","2.2"
"Southern","SM12","2018-12-10","1","Bottom Water","0.4","0.034","1.9","75","5.4","110","170","0.085","0.034","0.012","7.9","1.7","32.6","2","0.76","21","21.8","0.15","0.26","0.38","0.03","9.5","0.001","2.4"
"Southern","SM13","2018-01-15","1","Surface Water","0.3","0.014","2.5","97","7.7","<1","2","0.17","0.015","0.017","8.1","1.3","32.5","2.5","1","12","17","0.2","0.25","0.44","0.03","11","<0.001","2"
"Southern","SM13","2018-01-15","1","Middle Water","0.4","0.02","3.2","88","7.1","4","7","0.18","0.016","0.018","8.1","1.9","32.6","2.5","1","13","16.7","0.22","0.59","0.79","0.03","10.8","<0.001","2.2"
"Southern","SM13","2018-01-15","1","Bottom Water","0.3","0.016","3","82","6.6","5","6","0.17","0.016","0.017","8.1","1","32.7","2.5","1.1","14","16.3","0.2","0.21","0.4","0.03","11","<0.001","2.4"
"Southern","SM13","2018-02-21","1","Surface Water","0.5","0.065","1.6","96","7.6","20","24","0.08","0.012","0.014","7.6","1.2","32.6","2","0.61","11","16.8","0.16","0.64","0.73","<0.02","1.5","<0.001","2.2"
"Southern","SM13","2018-02-21","1","Middle Water","0.3","0.056","1.3","96","7.6","15","17","0.078","0.012","0.009","7.6","0.8","32.6","2","0.68","11","16.8","0.15","0.41","0.5","<0.02","1.6","<0.001","2.1"
"Southern","SM13","2018-02-21","1","Bottom Water","0.5","0.06","1.4","95","7.6","12","13","0.08","0.011","0.015","7.6","1","32.6","2","0.67","7.5","16.8","0.15","0.51","0.6","<0.02","1.7","<0.001","1.3"
"Southern","SM13","2018-03-21","1","Surface Water","0.4","0.083","1.4","89","6.7","<1","<1","0.11","<0.002","0.017","7.6","<0.2","31.9","2.5","0.48","3.2","19.6","0.2","0.41","0.52","<0.02","3.5","0.001","0.8"
"Southern","SM13","2018-03-21","1","Middle Water","0.8","0.083","1.9","94","7.2","1","3","0.11","<0.002","0.006","7.7","0.9","32","2.5","0.47","4.4","19.1","0.2","0.6","0.71","0.02","1.9","0.001","1"
"Southern","SM13","2018-03-21","1","Bottom Water","0.7","0.079","1.7","95","7.3","6","10","0.099","<0.002","0.006","7.7","1.1","32.1","2.5","0.43","4.6","19.1","0.18","0.32","0.42","<0.02","2.1","0.001","1"
"Southern","SM13","2018-04-19","1","Surface Water","0.5","0.078","1.4","87","6.1","1","5","0.079","<0.002","0.011","8.1","1.2","32.9","3","0.47","13","23","0.16","0.55","0.63","0.02","3.3","0.004","1.8"
"Southern","SM13","2018-04-19","1","Middle Water","0.7","0.078","1.9","88","6.3","16","22","0.068","<0.002","0.01","8.1","1.3","32.9","3","0.49","12","22.9","0.15","0.32","0.39","0.02","3","0.004","2.1"
"Southern","SM13","2018-04-19","1","Bottom Water","0.4","0.074","2.1","89","6.4","10","17","0.068","<0.002","0.01","8.1","1.4","32.9","3","0.47","8.6","22.7","0.14","0.32","0.39","0.02","3.1","0.004","1.8"
"Southern","SM13","2018-05-04","1","Surface Water","1.5","0.026","14","111","7.6","4","5","0.066","<0.002","0.003","8.3","2.5","32.3","3","<0.05","5.7","25.1","0.09","1.1","1.17","<0.02","5.5","0.002","1.7"
"Southern","SM13","2018-05-04","1","Middle Water","1.3","0.035","10","101","6.9","4","4","0.05","<0.002","0.004","8.3","2.6","32.4","3","<0.05","5.5","25.2","0.09","1.8","1.85","0.02","2.7","0.003","1.3"
"Southern","SM13","2018-05-04","1","Bottom Water","1.2","0.03","11","114","7.9","5","7","0.049","<0.002","0.008","8.3","1.9","32.6","3","0.11","5.3","25","0.08","1","1.05","<0.02","2.6","0.002","1.4"
"Southern","SM13","2018-06-22","1","Surface Water","1.3","0.021","15","90","6.1","3","3","0.41","0.08","0.008","8.2","3.2","24","2.5","2","6.1","29.2","0.51","0.2","0.69","<0.02","3.6","0.002","2.4"
"Southern","SM13","2018-06-22","1","Middle Water","1.4","0.017","17","89","6","5","6","0.38","0.073","0.008","8.2","3.3","23.9","2.5","1.8","7.5","29.3","0.47","0.22","0.67","<0.02","3.4","0.002","2.4"
"Southern","SM13","2018-06-22","1","Bottom Water","0.9","0.044","15","86","5.8","20","29","0.22","0.049","0.004","8.2","2.5","24.3","2.5","1.1","5","29.2","0.31","0.21","0.48","<0.02","3.4","0.004","1.1"
"Southern","SM13","2018-07-26","1","Surface Water","0.9","0.024","3.5","118","7.7","<1","<1","0.24","0.024","0.008","8.4","0.5","25.8","4","0.09","1.8","30.1","0.29","0.19","0.45","<0.02","0.4","0.003","0.9"
"Southern","SM13","2018-07-26","1","Middle Water","1.2","0.022","5.1","124","8.1","<1","1","0.18","0.016","0.006","8.4","1.2","26.7","4","0.15","2.7","29.8","0.22","0.19","0.39","<0.02","0.6","0.003","1.3"
"Southern","SM13","2018-07-26","1","Bottom Water","1.2","0.022","6.9","128","8.4","1","3","0.16","0.015","0.006","8.3","2.7","27.7","4","0.07","3.3","29.6","0.2","0.18","0.36","<0.02","0.9","0.003","1.2"
"Southern","SM13","2018-08-13","1","Surface Water","0.4","0.076","0.7","72","4.7","1","4","0.13","0.04","0.012","8","0.5","29.7","2","1.5","13","29.1","0.25","0.61","0.78","0.02","3.8","0.005","3.7"
"Southern","SM13","2018-08-13","1","Middle Water","0.5","0.072","0.3","77","5","9","28","0.12","0.04","0.008","8","0.7","29.7","2","1.4","14","29","0.23","0.58","0.74","0.03","3.7","0.004","3.2"
"Southern","SM13","2018-08-13","1","Bottom Water","0.6","0.062","<0.2","73","4.8","2","13","0.089","0.033","0.012","8","2","30.1","2","1.3","28","28.8","0.18","0.25","0.37","0.03","5.2","0.004","5.2"
"Southern","SM13","2018-09-13","1","Surface Water","0.7","0.06","2.7","90","6.1","1","3","0.24","0.039","0.01","8.2","1.9","29.9","1.8","1.3","14","26.7","0.34","0.12","0.4","0.03","6.6","0.004","3.2"
"Southern","SM13","2018-09-13","1","Middle Water","0.9","0.05","3.4","69","4.7","<1","1","0.24","0.038","0.017","8.2","1.5","29.9","1.8","1","14","26.7","0.33","0.2","0.48","0.03","4.3","0.004","3.4"
"Southern","SM13","2018-09-13","1","Bottom Water","0.8","0.053","3.1","66","4.5","<1","<1","0.24","0.038","0.013","8.2","2.5","30","1.8","1","18","26.5","0.33","0.24","0.52","0.03","5","0.004","3.9"
"Southern","SM13","2018-10-22","1","Surface Water","0.6","0.018","4.6","79","5.3","<1","1","0.052","0.037","0.012","8","1.3","32.2","2","1.3","9.8","26.3","0.11","0.55","0.64","0.02","2.2","<0.001","1.9"
"Southern","SM13","2018-10-22","1","Middle Water","0.6","0.015","5.1","85","5.7","<1","2","0.051","0.039","0.013","8","1.6","32.2","2","1.3","10","26.3","0.11","0.33","0.42","<0.02","2.2","<0.001","2.6"
"Southern","SM13","2018-10-22","1","Bottom Water","0.4","0.019","4.6","96","6.5","<1","<1","0.053","0.041","0.013","8","1.3","32.3","2","1.3","10","25.9","0.11","0.32","0.41","0.02","2.4","<0.001","2.2"
"Southern","SM13","2018-11-22","1","Surface Water","0.7","<0.005","1.5","87","6.1","1","1","0.059","0.084","0.016","7.8","1","32.9","2","0.9","7.5","24.1","0.15","0.16","0.3","0.05","6.8","<0.001","1.3"
"Southern","SM13","2018-11-22","1","Middle Water","0.7","<0.005","1.5","81","5.6","1","2","0.058","0.085","0.017","7.8","1","32.8","2","0.89","9","24.3","0.15","0.18","0.32","0.03","4.7","<0.001","1.4"
"Southern","SM13","2018-11-22","1","Bottom Water","0.6","<0.005","1.2","80","5.5","6","10","0.058","0.086","0.016","7.8","0.8","32.8","2","0.92","10","24.3","0.15","0.25","0.39","0.03","5.2","<0.001","1.7"
"Southern","SM13","2018-12-10","1","Surface Water","0.3","0.022","2.9","79","5.7","13","31","0.047","0.023","0.007","8","2.8","32.9","2","0.66","29","21.3","0.09","0.34","0.41","0.04","14.9","<0.001","3.5"
"Southern","SM13","2018-12-10","1","Middle Water","0.5","0.02","2.5","72","5.2","25","43","0.05","0.025","0.01","8","2.1","32.9","2","0.67","28","22.2","0.1","0.25","0.33","0.04","14.8","<0.001","3"
"Southern","SM13","2018-12-10","1","Bottom Water","0.5","0.022","2.9","73","5.3","17","31","0.049","0.025","0.01","8","1.7","32.9","2","0.66","34","22.2","0.1","0.22","0.29","0.03","15.3","<0.001","3.2"
"Southern","SM17","2018-01-15","1","Surface Water","0.2","0.008","1","88","6.9","<1","<1","0.15","0.011","0.016","8","0.5","32.4","2","0.98","12","17.5","0.17","0.65","0.81","0.02","11.7","<0.001","1.7"
"Southern","SM17","2018-01-15","1","Middle Water","<0.1","<0.005","0.7","94","7.5","<1","<1","0.15","0.01","0.017","8","0.6","32.5","2","0.98","16","16.7","0.17","0.57","0.73","0.03","8.7","<0.001","2.9"
"Southern","SM17","2018-01-15","1","Bottom Water","<0.1","0.007","0.7","96","7.7","1","1","0.14","0.013","0.016","8","0.2","32.5","2","1","18","16.6","0.16","0.09","0.24","0.03","13","<0.001","2.2"
"Southern","SM17","2018-02-21","1","Surface Water","0.4","0.024","2.6","104","8.2","<1","<1","0.04","0.011","0.005","7.7","1.5","33.1","2.5","0.32","6","17.3","0.08","0.49","0.54","<0.02","0.2","<0.001","1.2"
"Southern","SM17","2018-02-21","1","Middle Water","0.5","0.023","2.7","103","8.1","<1","<1","0.042","0.009","0.005","7.7","0.7","33.1","2.5","0.37","4.7","17.3","0.07","0.48","0.53","<0.02","0.2","<0.001","0.9"
"Southern","SM17","2018-02-21","1","Bottom Water","0.6","0.026","2.4","102","8.1","<1","<1","0.045","0.01","0.007","7.7","1.6","33.1","2.5","0.34","6.1","17.1","0.08","0.17","0.23","<0.02","0.9","<0.001","1.3"
"Southern","SM17","2018-03-21","1","Surface Water","0.2","0.059","1.5","92","7","3","7","0.088","<0.002","0.006","7.7","0.7","32.3","3","0.43","2.3","19.8","0.15","0.34","0.43","<0.02","1.5","<0.001","0.6"
"Southern","SM17","2018-03-21","1","Middle Water","0.7","0.13","1.9","98","7.5","<1","<1","0.08","<0.002","0.006","7.7","0.7","32.7","3","0.39","2.7","19.2","0.21","0.44","0.52","0.02","0.7","0.002","0.7"
"Southern","SM17","2018-03-21","1","Bottom Water","0.6","0.04","3.1","99","7.5","1","1","0.036","<0.002","0.003","7.7","0.5","32.9","3","0.36","3","19.3","0.08","0.2","0.24","<0.02","0.8","<0.001","0.8"
"Southern","SM17","2018-04-19","1","Surface Water","0.6","0.076","1.7","87","6.2","<1","<1","0.085","<0.002","0.011","8.1","0.7","32.9","3","0.41","7.8","22.8","0.16","0.32","0.41","0.02","1.6","0.003","1.2"
"Southern","SM17","2018-04-19","1","Middle Water","0.5","0.071","1.3","91","6.5","<1","<1","0.081","<0.002","0.011","8.1","1.3","33","3","0.41","8.7","22.7","0.15","0.61","0.69","0.02","1.6","0.003","1.8"
