"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Tolo Harbour and Channel","TM6","2017-04-05","1","Bottom Water","1","0.068","1","82","6.3","<1","<1","0.024","0.011","0.004","8","0.4","31.9","3","1","8.7","18.8","0.1","0.61","0.65","<0.02","1.1","0.002","1.6"
"Tolo Harbour and Channel","TM6","2017-05-19","1","Surface Water","1.4","0.037","1","96","6.5","<1","<1","0.009","<0.002","<0.002","8.2","0.2","31.5","4.5","0.62","7","26.1","0.05","0.26","0.27","<0.02","1.3","0.003","1.7"
"Tolo Harbour and Channel","TM6","2017-05-19","1","Middle Water","1.2","0.027","1.2","100","6.8","<1","2","0.009","<0.002","<0.002","8.2","1.1","31.9","4.5","0.62","0.6","25.9","0.04","0.31","0.32","<0.02","0.3","0.002","0.6"
"Tolo Harbour and Channel","TM6","2017-05-19","1","Bottom Water","0.8","0.087","1.6","63","4.3","<1","10","0.004","<0.002","0.004","8.1","1.1","32.6","4.5","1.4","1.1","25.3","0.09","0.24","0.25","0.06","0.4","0.005","0.6"
"Tolo Harbour and Channel","TM6","2017-06-14","1","Surface Water","1.2","0.084","4.3","86","5.7","2500","18000","0.12","0.008","0.004","8","1.6","28.5","2.5","1.6","3","28.8","0.21","0.2","0.33","0.14","1.3","0.005","1.2"
"Tolo Harbour and Channel","TM6","2017-06-14","1","Middle Water","0.7","0.067","1.6","78","5","670","3200","0.028","0.003","0.009","7.9","0.6","32","2.5","0.91","1.3","28.8","0.1","0.28","0.31","0.04","0.7","0.003","0.6"
"Tolo Harbour and Channel","TM6","2017-06-14","1","Bottom Water","0.4","0.07","0.6","77","5","7","68","0.004","0.004","0.006","7.9","0.3","32.2","2.5","0.9","1.6","28.5","0.08","0.23","0.24","0.02","1.2","0.003","<0.5"
"Tolo Harbour and Channel","TM6","2017-07-12","1","Surface Water","3","0.021","5.6","149","9.7","<1","1","<0.002","<0.002","0.003","8.4","2.1","27.2","2.1","0.61","2.8","30.5","0.03","0.16","0.16","0.03","1","0.003","2.2"
"Tolo Harbour and Channel","TM6","2017-07-12","1","Middle Water","2.6","0.051","6.8","71","4.7","<1","1","<0.002","0.005","0.007","8.1","2.4","31.1","2.1","1.1","1.4","27.8","0.06","0.29","0.3","0.03","0.7","0.003","0.8"
"Tolo Harbour and Channel","TM6","2017-07-12","1","Bottom Water","1","0.074","3.7","15","1.1","<1","1","0.014","0.018","0.019","7.8","1.3","34","2.1","1.7","1.6","23.8","0.11","0.72","0.75","0.04","1","0.002","0.7"
"Tolo Harbour and Channel","TM6","2017-08-18","1","Surface Water","1","0.023","1.7","92","5.8","<1","<1","<0.002","<0.002","0.016","8.2","0.7","32.6","4.5","1.3","1.3","30.7","0.03","0.51","0.51","0.04","0.3","0.002","1"
"Tolo Harbour and Channel","TM6","2017-08-18","1","Middle Water","2.2","0.03","4","54","3.6","<1","<1","<0.002","<0.002","0.028","8.1","1.8","33.8","4.5","2","2.6","25.4","0.03","0.37","0.37","0.06","0.7","0.002","1.8"
"Tolo Harbour and Channel","TM6","2017-08-18","1","Bottom Water","0.8","0.088","3.3","1","0.1","<1","<1","<0.002","<0.002","0.031","7.9","1","34.3","4.5","2.7","2.6","23.6","0.09","0.74","0.74","0.15","1.6","0.003","1.9"
"Tolo Harbour and Channel","TM6","2017-09-20","1","Surface Water","1.5","0.009","1.5","122","7.7","<1","<1","<0.002","<0.002","0.004","8.1","<0.2","30.2","2.5","0.33","10","30.7","0.01","0.71","0.71","<0.02","0.7","0.001","2.9"
"Tolo Harbour and Channel","TM6","2017-09-20","1","Middle Water","0.9","0.011","2.5","112","7.1","<1","<1","<0.002","<0.002","0.004","8.1","0.3","30.7","2.5","0.37","10","30.3","0.02","0.86","0.86","<0.02","0.8","0.001","2.5"
"Tolo Harbour and Channel","TM6","2017-09-20","1","Bottom Water","0.3","0.045","0.9","53","3.4","<1","<1","<0.002","0.014","0.012","7.8","0.8","31.8","2.5","0.98","9.9","29","0.06","0.84","0.86","0.03","0.6","0.002","2.2"
"Tolo Harbour and Channel","TM6","2017-10-19","1","Surface Water","1.5","0.067","3.2","99","6.6","79","170","0.071","0.019","0.005","7.8","1.7","28.4","3","2.3","5.6","27.5","0.16","0.32","0.41","0.03","0.6","0.002","2.1"
"Tolo Harbour and Channel","TM6","2017-10-19","1","Middle Water","0.6","0.055","1.4","82","5.4","1","33","0.019","0.019","0.006","7.8","1","30.1","3","2","5.2","28","0.09","0.4","0.44","<0.02","0.3","0.002","1.5"
"Tolo Harbour and Channel","TM6","2017-10-19","1","Bottom Water","1.2","0.047","1","75","4.9","<1","1","<0.002","0.027","0.006","7.8","0.5","31.8","3","1.1","6.1","27.9","0.08","0.3","0.33","0.08","1","0.002","1.5"
"Tolo Harbour and Channel","TM6","2017-11-17","1","Surface Water","2.7","0.01","13","109","7.5","<1","16","<0.002","<0.002","0.004","8.3","1.7","30.2","2.3","0.47","3.8","25.2","0.01","0.51","0.51","0.02","6.7","0.001","2.5"
"Tolo Harbour and Channel","TM6","2017-11-17","1","Middle Water","1.5","0.017","7","97","6.7","<1","<1","<0.002","<0.002","0.004","8.2","1.4","31.5","2.3","0.64","1.9","24.8","0.02","0.3","0.3","<0.02","6.4","0.001","0.7"
"Tolo Harbour and Channel","TM6","2017-11-17","1","Bottom Water","0.2","0.025","3","66","4.5","<1","2","<0.002","0.02","0.006","8.1","1.4","32.6","2.3","0.96","2.1","24.7","0.05","0.22","0.24","<0.02","6.8","0.001","0.8"
"Tolo Harbour and Channel","TM6","2017-12-09","1","Surface Water","1.6","<0.005","17","85","6.2","<1","1","<0.002","<0.002","0.004","8","1.7","32.4","2","1","4.4","21.4","0.01","0.41","0.41","<0.02","4","0","3"
"Tolo Harbour and Channel","TM6","2017-12-09","1","Middle Water","1.1","0.008","15","91","6.6","<1","<1","<0.002","<0.002","0.005","8","2.5","32.6","2","0.96","4.2","21.4","0.01","0.51","0.51","<0.02","1.1","0","2.6"
"Tolo Harbour and Channel","TM6","2017-12-09","1","Bottom Water","1.1","0.014","13","93","6.8","<1","<1","<0.002","<0.002","0.005","7.9","1.8","32.6","2","0.96","4.8","21.4","0.02","0.28","0.28","<0.02","1.4","0","2.2"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Surface Water","0.8","0.06","0.6","80","6.1","<1","2","0.003","<0.002","<0.002","8.1","0.3","30.4","4","0.93","1.6","19.5","0.07","0.18","0.19","0.05","0.8","0.002","0.6"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Middle Water","0.8","0.064","0.8","79","6","<1","<1","0.003","0.003","<0.002","8.1","0.2","30.5","4","0.93","2","19.6","0.07","0.23","0.24","0.07","0.9","0.003","0.6"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Bottom Water","0.8","0.078","0.8","80","6.1","<1","<1","0.003","<0.002","<0.002","8.1","<0.2","30.5","4","0.92","1.7","19.6","0.08","0.25","0.26","0.02","0.8","0.003","0.6"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Surface Water","0.9","0.008","2.7","89","6.8","2","2","<0.002","<0.002","0.003","7.7","1.1","30.4","2.3","0.64","1.5","19.6","0.01","0.56","0.56","0.03","2.5","0","0.8"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Middle Water","1.1","0.02","4","104","8.1","<1","<1","<0.002","0.003","0.002","7.7","1.8","30.6","2.3","0.65","2.8","18.7","0.03","1.1","1.11","0.04","2.6","0","1.4"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Bottom Water","0.8","0.052","1","82","6.4","<1","<1","0.031","0.011","0.007","7.6","0.9","30.9","2.3","1","2.7","18","0.09","0.59","0.63","<0.02","3","0.001","1"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Surface Water","0.8","0.042","1.6","91","7.2","5","14","0.021","0.003","0.004","7.7","0.3","30.9","3.5","1.1","0.9","18.1","0.07","0.35","0.37","<0.02","2.2","0.001","0.6"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Middle Water","0.6","0.044","1.3","94","7.4","1","1","0.017","0.003","0.004","7.7","<0.2","31","3.5","1","1.1","18","0.06","0.51","0.53","<0.02","2.2","0.001","0.6"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Bottom Water","0.5","0.048","0.9","88","6.9","<1","1","0.024","0.008","0.005","7.7","0.3","31.3","3.5","1","1.1","17.8","0.08","0.19","0.22","<0.02","2.6","0.001","0.6"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Surface Water","1.4","0.029","0.9","84","6.3","<1","<1","0.049","0.01","0.003","8","0.3","30.8","4","1.5","4","20.6","0.09","0.39","0.45","0.06","2.9","0.001","1.4"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Middle Water","1.2","0.036","1.1","95","7.1","<1","<1","0.045","0.011","0.004","8","0.5","31.2","4","1.4","6.7","20.1","0.09","0.46","0.52","<0.02","0.6","0.001","1.7"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Bottom Water","1","0.058","1.1","83","6.4","<1","<1","0.043","0.01","0.003","8","<0.2","31.8","4","1.2","7.5","18.9","0.11","0.64","0.69","<0.02","1.5","0.002","2.2"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Surface Water","1.2","0.018","1","103","7","<1","<1","0.008","<0.002","<0.002","8.2","0.4","31.9","4.3","0.62","0.6","26","0.03","0.29","0.3","<0.02","1.7","0.001","0.6"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Middle Water","1.5","0.037","1.6","105","7.1","<1","3","0.003","<0.002","<0.002","8.2","1.3","32.2","4.3","0.69","0.8","26","0.04","0.32","0.33","<0.02","0.3","0.003","0.7"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Bottom Water","0.7","0.084","1.9","68","4.7","2","6","0.005","0.002","<0.002","8.1","<0.2","32.6","4.3","1.4","1.4","25.3","0.09","0.25","0.26","<0.02","0.3","0.005","0.9"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Surface Water","0.9","0.074","1.5","81","5.3","290","1900","0.033","<0.002","0.003","7.9","0.9","30.8","2","1","1.4","28.9","0.11","0.26","0.3","0.04","0.8","0.004","0.6"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Middle Water","0.4","0.068","1.2","77","5","81","500","0.012","0.003","0.002","7.9","<0.2","31.8","2","0.85","1.2","28.9","0.08","0.22","0.24","<0.02","0.6","0.003","0.6"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Bottom Water","0.1","0.061","0.5","80","5.2","5","30","<0.002","0.003","0.003","7.9","0.3","32","2","0.81","1.4","28.6","0.07","0.23","0.24","0.02","0.8","0.003","<0.5"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Surface Water","2.3","0.022","5.2","138","8.9","<1","4","<0.002","<0.002","0.002","8.3","1.1","27.9","2.1","0.47","1.7","29.9","0.03","0.14","0.14","0.07","0.8","0.002","1.3"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Middle Water","1.9","0.015","11","150","9.8","<1","<1","<0.002","<0.002","0.003","8.2","2","29.4","2.1","0.63","1.8","29.1","0.02","0.23","0.23","<0.02","0.9","0.001","1.4"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Bottom Water","0.6","0.13","1.4","13","0.9","<1","<1","0.023","0.025","0.039","7.8","0.6","33.9","2.1","2.1","1.2","24.1","0.18","0.3","0.35","0.07","0.9","0.003","0.6"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Surface Water","1.1","0.017","1.8","97","6.1","<1","1","<0.002","<0.002","0.014","8.2","<0.2","32.7","4.3","1","1.4","29.9","0.02","0.38","0.38","0.03","0.3","0.002","1.2"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Middle Water","1.8","0.046","4.1","64","4.3","<1","1","<0.002","0.002","0.033","8.1","2.2","33.7","4.3","2.3","2.6","25.9","0.05","0.44","0.44","0.06","1","0.003","2"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Bottom Water","0.7","0.078","4.3","1","0.1","<1","<1","<0.002","<0.002","0.033","7.9","0.9","34.3","4.3","2.7","2.5","23.6","0.08","0.36","0.36","0.11","1.8","0.002","1.4"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Surface Water","1.2","<0.005","1.1","121","7.7","<1","<1","<0.002","<0.002","0.005","8.1","0.9","30.4","2.5","0.14","10","30.5","0.01","0.75","0.75","<0.02","0.6","0","2.8"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Middle Water","1.1","0.009","2.2","123","7.8","<1","2","<0.002","<0.002","0.004","8.1","0.3","30.5","2.5","0.27","10","30.3","0.01","0.66","0.66","<0.02","0.6","0.001","2.7"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Bottom Water","0.6","0.068","1.2","67","4.3","<1","<1","<0.002","0.026","0.018","7.9","0.9","31.5","2.5","1.4","18","29.3","0.1","1","1.03","0.04","0.7","0.003","3.2"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Surface Water","0.8","0.05","1.5","90","6","<1","2","0.017","0.018","0.005","7.8","1.2","29.6","4","2","4.6","27.5","0.09","0.71","0.75","<0.02","1.8","0.002","1.7"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Middle Water","0.7","0.04","1.5","90","6","<1","<1","0.014","0.017","0.005","7.8","0.8","29.9","4","1.9","5","27.5","0.07","0.29","0.32","<0.02","0.3","0.001","1.6"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Bottom Water","0.5","0.085","1.4","62","4.1","<1","2","0.006","0.028","0.005","7.8","1.1","31.8","4","1.5","5.7","28","0.12","0.55","0.58","<0.02","1.1","0.003","2.2"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Surface Water","2.2","<0.005","8.6","101","7","<1","1","<0.002","<0.002","0.003","8.3","1.9","31.2","2.6","0.41","3.2","25.3","0.01","0.27","0.27","<0.02","6.5","0","1.8"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Middle Water","1.5","0.013","7.5","85","5.9","<1","<1","<0.002","<0.002","0.003","8.2","1.6","31.9","2.6","0.68","2.3","24.8","0.02","0.32","0.32","<0.02","6","0.001","1"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Bottom Water","0.4","0.017","6.8","74","5.1","<1","<1","<0.002","0.01","0.003","8.1","2.1","32.6","2.6","0.82","6","24.8","0.03","0.13","0.14","<0.02","4.9","0.001","1.4"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Surface Water","1.9","<0.005","14","86","6.3","1","1","<0.002","<0.002","0.002","8","1.9","32.6","2","0.86","4.6","21.4","0.01","0.36","0.36","<0.02","1.4","0","2.9"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Middle Water","1.9","<0.005","15","94","6.9","<1","<1","<0.002","<0.002","0.005","8","2.1","32.6","2","0.87","5","21.3","0.01","0.39","0.39","<0.02","1.3","0","2.4"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Bottom Water","1.5","0.006","12","100","7.4","<1","<1","<0.002","<0.002","0.004","8","2.4","32.6","2","0.87","5.3","21","0.01","0.26","0.26","<0.02","1.6","0","2.4"
"Tolo Harbour and Channel","TM8","2017-01-18","1","Surface Water","0.7","0.06","<0.2","79","6.1","<1","<1","0.005","<0.002","0.002","8.2","<0.2","30.6","4","0.73","1.7","19.5","0.07","0.28","0.29","0.13","3.9","0.003","<0.5"
"Tolo Harbour and Channel","TM8","2017-01-18","1","Middle Water","0.3","0.062","<0.2","87","6.7","<1","<1","0.005","0.004","0.002","8.2","<0.2","30.7","4","0.69","1.6","19.3","0.07","0.22","0.23","<0.02","0.8","0.003","0.6"
"Tolo Harbour and Channel","TM8","2017-01-18","1","Bottom Water","1.5","0.089","1","88","6.8","<1","<1","0.006","0.004","<0.002","8.2","0.9","30.8","4","0.77","10","19.2","0.1","0.27","0.28","0.03","6.3","0.004","1.8"
"Tolo Harbour and Channel","TM8","2017-02-20","1","Surface Water","1","0.005","1.9","89","6.9","<1","<1","<0.002","<0.002","<0.002","7.8","0.3","30.7","2.8","0.48","1.5","19.4","0.01","0.14","0.14","0.04","2.3","0","0.7"
"Tolo Harbour and Channel","TM8","2017-02-20","1","Middle Water","0.6","0.036","1","94","7.4","<1","<1","0.026","0.008","0.004","7.7","0.6","31","2.8","0.84","1.4","17.9","0.07","0.41","0.44","<0.02","2.4","0","0.8"
"Tolo Harbour and Channel","TM8","2017-02-20","1","Bottom Water","0.4","0.053","1.2","77","6.1","<1","<1","0.11","0.021","0.012","7.6","0.3","31.2","2.8","1.6","7.7","17.5","0.18","0.5","0.63","0.03","6.7","0.001","1.3"
"Tolo Harbour and Channel","TM8","2017-03-10","1","Surface Water","1.1","0.026","1.5","66","5.2","<1","<1","0.008","<0.002","0.002","7.8","<0.2","30.8","3","0.98","1.3","18.1","0.04","0.31","0.32","<0.02","2.3","0","0.9"
"Tolo Harbour and Channel","TM8","2017-03-10","1","Middle Water","0.4","0.05","0.6","96","7.6","<1","<1","0.019","0.004","0.005","7.8","0.3","31.5","3","0.82","1.2","17.7","0.07","0.31","0.33","<0.02","2.4","0.001","0.6"
"Tolo Harbour and Channel","TM8","2017-03-10","1","Bottom Water","0.4","0.087","0.5","75","5.9","<1","<1","0.048","0.016","0.012","7.7","0.3","31.8","3","1.2","3.1","17.6","0.15","0.33","0.39","0.03","3.8","0.001","0.8"
"Tolo Harbour and Channel","TM8","2017-04-05","1","Surface Water","1.1","0.025","0.6","86","6.4","<1","<1","0.044","0.01","0.003","8","0.3","31.2","4","1.3","9.3","20.9","0.08","0.3","0.35","0.03","3.1","0.001","2.1"
"Tolo Harbour and Channel","TM8","2017-04-05","1","Middle Water","9","0.11","11","96","7.4","<1","<1","0.039","0.01","0.004","8.1","3.7","32","4","1.3","17","18.9","0.16","0.5","0.55","0.06","0.4","0.004","11"
"Tolo Harbour and Channel","TM8","2017-04-05","1","Bottom Water","4.2","0.075","17","76","5.8","<1","<1","0.043","0.009","0.004","8","3.1","32.9","4","1.3","18","18.9","0.13","0.66","0.71","<0.02","1.9","0.002","7.9"
"Tolo Harbour and Channel","TM8","2017-05-19","1","Surface Water","1","0.021","1.4","93","6.3","<1","<1","0.003","<0.002","<0.002","8.3","1.3","32.5","4.8","0.44","0.6","25.7","0.03","0.32","0.33","<0.02","3.3","0.002","<0.5"
"Tolo Harbour and Channel","TM8","2017-05-19","1","Middle Water","0.9","0.029","1.6","96","6.5","<1","<1","0.004","0.002","<0.002","8.3","1.5","32.8","4.8","0.59","0.6","25.7","0.04","0.3","0.31","0.03","0.3","0.002","0.5"
"Tolo Harbour and Channel","TM8","2017-05-19","1","Bottom Water","0.5","0.058","0.6","36","2.5","<1","1","0.01","0.04","0.01","8","<0.2","33.5","4.8","1.6","3.8","23.5","0.11","0.32","0.37","<0.02","1.7","0.002","1"
"Tolo Harbour and Channel","TM8","2017-06-14","1","Surface Water","0.8","0.055","2.7","87","5.7","35","260","0.025","<0.002","0.006","8","1","30.1","3","0.91","2","28.6","0.08","0.28","0.31","0.03","4","0.003","0.9"
"Tolo Harbour and Channel","TM8","2017-06-14","1","Middle Water","0.3","0.055","0.9","86","5.6","12","71","0.01","<0.002","0.005","8","0.2","32.2","3","0.7","1","28.8","0.07","0.2","0.21","0.03","0.4","0.003","<0.5"
"Tolo Harbour and Channel","TM8","2017-06-14","1","Bottom Water","0.2","0.12","0.7","49","3.2","1","3","0.005","0.015","0.008","7.9","<0.2","32.6","3","1.5","2.9","27.5","0.14","0.25","0.27","0.03","1.7","0.005","0.6"
"Tolo Harbour and Channel","TM8","2017-07-12","1","Surface Water","1.3","0.022","4","132","8.8","<1","1","0.006","<0.002","0.003","8.2","1","27.7","3","0.48","0.9","29.8","0.03","0.18","0.19","0.07","0.6","0.002","0.8"
"Tolo Harbour and Channel","TM8","2017-07-12","1","Middle Water","0.6","0.099","2.2","32","2.2","<1","<1","0.023","0.026","0.019","7.8","1","34.1","3","1.9","1.6","23.7","0.15","0.23","0.28","<0.02","0.9","0.003","0.6"
"Tolo Harbour and Channel","TM8","2017-07-12","1","Bottom Water","0.4","0.091","1.3","22","1.6","<1","1","0.04","0.033","0.023","7.7","0.4","34.2","3","2.1","2.9","23.3","0.16","0.27","0.34","0.08","2.4","0.002","0.6"
"Tolo Harbour and Channel","TM8","2017-08-18","1","Surface Water","1","0.014","1.8","96","6.2","<1","<1","<0.002","<0.002","0.014","8.2","0.3","33","4.5","0.75","1.2","29.1","0.02","0.36","0.36","0.03","0.3","0.001","1"
"Tolo Harbour and Channel","TM8","2017-08-18","1","Middle Water","0.8","0.057","7.2","2","0.2","<1","<1","0.016","0.002","0.025","7.8","5","34.4","4.5","1.2","2.6","23.4","0.08","0.25","0.27","0.06","1","0.002","1.6"
"Tolo Harbour and Channel","TM8","2017-08-18","1","Bottom Water","0.5","0.075","4.5","0","0","<1","<1","<0.002","<0.002","0.032","7.8","2","34.5","4.5","1.5","2.5","23","0.08","0.52","0.52","0.15","0.8","0.002","1.4"
"Tolo Harbour and Channel","TM8","2017-09-20","1","Surface Water","0.9","0.008","1.3","116","7.3","<1","<1","<0.002","<0.002","0.005","8.1","0.2","30.6","2","0.17","10","30.4","0.01","0.49","0.49","<0.02","0.5","0.001","2.6"
"Tolo Harbour and Channel","TM8","2017-09-20","1","Middle Water","0.8","0.007","2","102","6.5","<1","<1","<0.002","<0.002","0.005","8","0.3","31.1","2","0.3","10","29.7","0.01","0.71","0.71","<0.02","0.6","0","2.6"
"Tolo Harbour and Channel","TM8","2017-09-20","1","Bottom Water","0.4","0.035","1","10","0.7","<1","<1","0.016","0.061","0.025","7.6","0.6","32.6","2","1.7","20","27.7","0.11","0.36","0.44","0.03","4.4","0.001","3.8"
"Tolo Harbour and Channel","TM8","2017-10-19","1","Surface Water","0.5","0.04","1.6","89","5.9","<1","<1","0.013","0.016","0.005","7.8","0.4","30.4","4","1.6","4.8","27.5","0.07","0.28","0.31","<0.02","0.3","0.001","1.9"
"Tolo Harbour and Channel","TM8","2017-10-19","1","Middle Water","0.4","0.03","1.1","86","5.7","<1","<1","0.008","0.025","0.004","7.8","0.5","31.5","4","1.2","5.9","27.8","0.06","0.61","0.64","<0.02","0.7","0.001","1.4"
"Tolo Harbour and Channel","TM8","2017-10-19","1","Bottom Water","0.4","0.052","1.1","66","4.3","1","1","0.011","0.044","0.005","7.8","1.8","32","4","1.4","12","27.8","0.11","0.38","0.44","0.02","8","0.002","2.9"
"Tolo Harbour and Channel","TM8","2017-11-17","1","Surface Water","1.5","0.007","6.8","91","6.2","<1","<1","<0.002","<0.002","0.003","8.2","1.8","32.6","2.8","0.64","2.2","25.1","0.01","0.95","0.95","<0.02","5.6","0","1.3"
"Tolo Harbour and Channel","TM8","2017-11-17","1","Middle Water","0.6","0.032","1.7","81","5.6","<1","<1","0.008","0.028","0.008","8.1","1.2","32.7","2.8","1","3.2","24.6","0.07","0.3","0.34","<0.02","6.7","0.002","0.9"
"Tolo Harbour and Channel","TM8","2017-11-17","1","Bottom Water","0.4","0.052","1.2","68","4.7","<1","<1","0.019","0.044","0.015","8.1","0.6","32.8","2.8","1.6","8.5","24.6","0.12","0.16","0.22","<0.02","10","0.003","1.6"
