"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VT8","2015-09-19","1","Surface Water","0.7","0.15","1.7","59","4","190","460","0.35","0.081","0.018","7.9","1.3","28.3","1.5","2.5","20","27.8","0.58","0.44","0.87","0.08","4.4","0.007","1.9"
"Victoria Harbour","VT8","2015-09-19","1","Bottom Water","0.7","0.14","1.8","72","4.8","50","210","0.35","0.08","0.034","7.9","1","28.4","1.5","2.5","21","27.8","0.57","0.4","0.83","0.07","5.1","0.006","2.2"
"Victoria Harbour","VT8","2015-11-06","1","Surface Water","0.2","0.12","1.7","55","3.7","250","1500","0.12","0.03","0.022","7.7","0.6","31.7","2","0.7","8.8","26.4","0.27","0.35","0.5","0.07","6.6","0.003","1.2"
"Victoria Harbour","VT8","2015-11-06","1","Bottom Water","0.4","0.13","1.8","79","5.3","350","2300","0.12","0.03","0.023","7.7","0.3","31.7","2","0.7","13","26.4","0.28","0.37","0.52","0.06","7.9","0.003","1.9"
"Western Buffer","WM1","2015-01-07","1","Surface Water","0.7","0.1","3.1","78","6.1","130","150","0.074","0.011","0.005","7.9","<0.2","31.9","5","0.18","1.4","18.1","0.19","0.27","0.36","0.03","7.1","0.002","0.8"
"Western Buffer","WM1","2015-01-07","1","Middle Water","0.9","0.09","2.6","102","7.9","160","240","0.081","0.01","0.005","7.9","0.7","31.9","5","0.25","2.8","18.1","0.18","0.32","0.41","0.02","6.7","0.002","0.9"
"Western Buffer","WM1","2015-01-07","1","Bottom Water","0.8","0.09","<0.2","102","7.9","140","230","0.079","0.01","0.008","7.9","<0.2","31.9","5","0.22","1.7","18.1","0.18","0.31","0.4","0.02","7.3","0.002","0.6"
"Western Buffer","WM1","2015-02-05","1","Surface Water","1","0.055","4.7","99","7.9","28","46","0.095","0.008","0.01","7.7","0.3","32","3.2","0.42","9.6","16.9","0.16","0.27","0.37","<0.02","1.8","<0.001","1.5"
"Western Buffer","WM1","2015-02-05","1","Middle Water","1.8","0.055","2.9","100","8","33","42","0.096","0.009","0.013","7.8","1.4","32","3.2","0.43","7.8","16.9","0.16","0.29","0.4","0.02","3","<0.001","1.7"
"Western Buffer","WM1","2015-02-05","1","Bottom Water","0.9","0.051","3.6","90","7.2","28","40","0.094","0.008","0.012","7.8","<0.2","32","3.2","0.43","6.5","16.9","0.15","0.22","0.32","0.02","2.8","<0.001","0.9"
"Western Buffer","WM1","2015-03-20","1","Surface Water","0.5","0.16","1.3","91","6.9","1","1","0.2","0.017","0.015","7.8","<0.2","32.1","3.5","0.81","2.2","19.6","0.38","0.34","0.56","0.03","1.5","0.003","0.5"
"Western Buffer","WM1","2015-03-20","1","Middle Water","0.6","0.093","1","96","7.3","78","110","0.095","0.008","0.01","7.9","0.5","32.9","3.5","0.52","2","19.1","0.2","0.32","0.42","<0.02","1.1","0.002","0.7"
"Western Buffer","WM1","2015-03-20","1","Bottom Water","0.4","0.056","1.3","73","5.5","17","27","0.053","0.005","0.009","7.9","<0.2","33.2","3.5","0.41","2.8","19.1","0.11","0.23","0.29","0.02","1.8","0.001","0.6"
"Western Buffer","WM1","2015-04-17","1","Surface Water","1.3","0.069","2.6","92","6.6","8","16","0.066","0.012","0.005","7.7","2.3","33.1","2.7","0.51","1.2","22.5","0.15","0.27","0.35","0.03","1.7","0.001","0.8"
"Western Buffer","WM1","2015-04-17","1","Middle Water","0.8","0.038","1.1","96","6.9","13","17","0.026","0.007","0.005","7.8","1.6","33.5","2.7","0.43","1.3","22.2","0.07","0.14","0.17","<0.02","1.6","<0.001","0.5"
"Western Buffer","WM1","2015-04-17","1","Bottom Water","0.5","0.028","<0.2","92","6.6","8","15","0.019","0.005","0.006","7.8","<0.2","33.7","2.7","0.44","2.5","22","0.05","0.12","0.14","<0.02","3.3","<0.001","0.8"
"Western Buffer","WM1","2015-05-13","1","Surface Water","1.2","0.12","6.6","90","6.3","48","120","0.34","0.049","<0.002","8.1","3.5","28.6","3","0.67","2.6","25.5","0.51","0.31","0.7","0.03","3.4","0.007","1.3"
"Western Buffer","WM1","2015-05-13","1","Middle Water","0.6","0.061","3.2","84","5.8","210","370","0.12","0.021","0.004","8.1","1.1","32.2","3","0.27","1.3","24.6","0.2","0.22","0.36","<0.02","2.8","0.003","0.6"
"Western Buffer","WM1","2015-05-13","1","Bottom Water","0.5","0.059","1.7","70","4.9","200","300","0.023","0.028","0.005","8","<0.2","33.9","3","0.45","3.7","23.6","0.11","0.2","0.25","<0.02","6.6","0.003","0.6"
"Western Buffer","WM1","2015-06-11","1","Surface Water","1.5","0.049","6.4","85","5.8","1","8","0.61","0.045","0.019","7.8","2","24.5","2","2.6","<0.5","27.4","0.7","0.29","0.95","0.08","2.7","0.002","<0.5"
"Western Buffer","WM1","2015-06-11","1","Middle Water","0.9","0.065","3.9","25","1.7","25","55","0.25","0.01","0.024","7.7","3.4","33.8","2","1.9","6.9","24.1","0.33","0.21","0.47","0.04","6","0.001","1.4"
"Western Buffer","WM1","2015-06-11","1","Bottom Water","0.8","0.037","0.9","38","2.7","40","80","0.073","0.029","0.012","7.8","1.5","34.2","2","1.3","6","23.6","0.14","0.21","0.31","0.02","5.9","<0.001","1.2"
"Western Buffer","WM1","2015-07-16","1","Surface Water","1.1","0.044","11","115","7.6","35","100","0.15","0.027","0.006","8.3","1.7","29.4","2.5","0.73","3","28","0.22","0.37","0.55","0.05","3.6","0.005","1.3"
"Western Buffer","WM1","2015-07-16","1","Middle Water","0.3","0.044","2.9","57","3.9","59","120","0.028","0.024","0.01","8.2","0.8","33.5","2.5","0.84","3.3","24.8","0.1","0.23","0.28","0.03","3.8","0.003","1"
